code_zone_(m49),zone,code_élément,élément,code_produit,produit,code_année,année,unité,valeur
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2016,2016,Int  cap,7063.3
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2017,2017,Int  cap,7432.5
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2018,2018,Int  cap,7775.1
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2019,2019,Int  cap,8075.3
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2020,2020,Int  cap,7995.6
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2021,2021,Int  cap,8080.4
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2022,2022,Int  cap,8183.0
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2023,2023,Int  cap,8372.2
418,République démocratique populaire lao,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2024,2024,Int  cap,8610.9
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20002002,2001, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20012003,2002, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20022004,2003, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20032005,2004, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20042006,2005, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20052007,2006, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20062008,2007, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20072009,2008, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20082010,2009, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20092011,2010, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20102012,2011, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20112013,2012, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20122014,2013, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20132015,2014, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20142016,2015, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20152017,2016, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20162018,2017, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20172019,2018, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20182020,2019, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20192021,2020, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20202022,2021, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20212023,2022, ,
418,République démocratique populaire lao,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20222024,2023, ,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20002002,2001,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20012003,2002,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20022004,2003,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20032005,2004,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20042006,2005,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20052007,2006,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20062008,2007,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20072009,2008,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20082010,2009,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20092011,2010,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20102012,2011,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20112013,2012,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20122014,2013,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20132015,2014,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20142016,2015,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20152017,2016,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20162018,2017,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20172019,2018,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20182020,2019,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20192021,2020,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20202022,2021,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20212023,2022,millions de No,
418,République démocratique populaire lao,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20222024,2023,millions de No,
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2000,2000, ,2.4
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2001,2001, ,2.5
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2002,2002, ,2.7
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2003,2003, ,2.9
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2004,2004, ,3.0
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2005,2005, ,3.2
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2006,2006, ,3.4
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2007,2007, ,3.6
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2008,2008, ,3.8
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2009,2009, ,4.0
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2010,2010, ,4.2
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2011,2011, ,4.5
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2012,2012, ,4.7
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2013,2013, ,5.0
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2014,2014, ,5.2
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2015,2015, ,5.5
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2016,2016, ,5.8
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2017,2017, ,6.2
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2018,2018, ,6.5
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2019,2019, ,6.9
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2020,2020, ,7.2
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2021,2021, ,7.6
418,République démocratique populaire lao,6121,Valeur,21042,Prévalence de l obésité chez l adulte  18 ans ou plus ,2022,2022, ,8.0
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2000,2000,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2001,2001,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2002,2002,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2003,2003,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2004,2004,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2005,2005,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2006,2006,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2007,2007,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2008,2008,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2009,2009,millions de No,0.1
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2010,2010,millions de No,0.2
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2011,2011,millions de No,0.2
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2012,2012,millions de No,0.2
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2013,2013,millions de No,0.2
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2014,2014,millions de No,0.2
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2015,2015,millions de No,0.2
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2016,2016,millions de No,0.2
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2017,2017,millions de No,0.3
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2018,2018,millions de No,0.3
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2019,2019,millions de No,0.3
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2020,2020,millions de No,0.3
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2021,2021,millions de No,0.4
418,République démocratique populaire lao,6132,Valeur,210420,Nombre d adultes  18 ans ou plus  obèses  millions ,2022,2022,millions de No,0.4
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20002002,2001,g personne jour,27.0
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20012003,2002,g personne jour,27.6
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20022004,2003,g personne jour,28.6
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20032005,2004,g personne jour,30.1
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20042006,2005,g personne jour,31.4
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20052007,2006,g personne jour,32.7
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20062008,2007,g personne jour,33.2
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20072009,2008,g personne jour,34.3
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20082010,2009,g personne jour,34.4
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20092011,2010,g personne jour,34.6
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20102012,2011,g personne jour,34.3
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20112013,2012,g personne jour,34.8
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20122014,2013,g personne jour,36.5
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20132015,2014,g personne jour,38.2
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20142016,2015,g personne jour,40.2
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20152017,2016,g personne jour,40.2
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20162018,2017,g personne jour,39.9
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20172019,2018,g personne jour,40.6
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20182020,2019,g personne jour,41.7
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20192021,2020,g personne jour,42.9
418,République démocratique populaire lao,6123,Valeur,21061,Disponibilités moyennes de matière grasse  g personne jour   moyenne sur 3 ans ,20202022,2021,g personne jour,42.7
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2001,2001,kcal personne jour,2325.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2002,2002,kcal personne jour,2355.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2003,2003,kcal personne jour,2211.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2004,2004,kcal personne jour,2267.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2005,2005,kcal personne jour,2323.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2006,2006,kcal personne jour,2379.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2007,2007,kcal personne jour,2435.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2008,2008,kcal personne jour,2491.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2009,2009,kcal personne jour,2547.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2010,2010,kcal personne jour,2603.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2011,2011,kcal personne jour,2658.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2012,2012,kcal personne jour,2694.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2013,2013,kcal personne jour,2752.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2014,2014,kcal personne jour,2822.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2015,2015,kcal personne jour,2804.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2016,2016,kcal personne jour,2897.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2017,2017,kcal personne jour,2945.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2018,2018,kcal personne jour,3006.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2019,2019,kcal personne jour,3058.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2020,2020,kcal personne jour,3113.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2021,2021,kcal personne jour,3165.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2022,2022,kcal personne jour,3245.0
214,République dominicaine,6128,Valeur,220001,Disponibilité alimentaire par habitant utilisée dans l estimation de la prévalence de la sous alimentation  kcal personne jour ,2023,2023,kcal personne jour,3298.0
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2000,2000,Int  cap,10896.3
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2001,2001,Int  cap,10991.1
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2002,2002,Int  cap,11313.1
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2003,2003,Int  cap,11000.9
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2004,2004,Int  cap,11131.3
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2005,2005,Int  cap,12022.5
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2006,2006,Int  cap,12961.9
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2007,2007,Int  cap,13754.9
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2008,2008,Int  cap,14030.1
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2009,2009,Int  cap,13992.4
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2010,2010,Int  cap,14975.0
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2011,2011,Int  cap,15258.1
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2012,2012,Int  cap,15487.3
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2013,2013,Int  cap,16054.8
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2014,2014,Int  cap,16993.6
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2015,2015,Int  cap,17973.2
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2016,2016,Int  cap,18969.0
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2017,2017,Int  cap,19501.9
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2018,2018,Int  cap,20662.8
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2019,2019,Int  cap,21451.3
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2020,2020,Int  cap,19545.4
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2021,2021,Int  cap,22053.5
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2022,2022,Int  cap,22987.0
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2023,2023,Int  cap,23282.5
214,République dominicaine,6126,Valeur,22013,PIB par habitant     PPA internationaux constants de 2021 ,2024,2024,Int  cap,24229.5
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20002002,2001, ,19.7
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20012003,2002, ,21.7
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20022004,2003, ,23.1
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20032005,2004, ,23.9
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20042006,2005, ,21.3
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20052007,2006, ,18.9
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20062008,2007, ,16.7
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20072009,2008, ,14.7
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20082010,2009, ,13.5
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20092011,2010, ,12.4
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20102012,2011, ,11.6
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20112013,2012, ,10.4
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20122014,2013, ,9.1
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20132015,2014, ,8.4
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20142016,2015, ,7.4
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20152017,2016, ,6.7
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20162018,2017, ,5.9
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20172019,2018, ,5.6
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20182020,2019, ,6.1
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20192021,2020, ,5.9
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20202022,2021, ,5.5
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20212023,2022, ,4.4
214,République dominicaine,6121,Valeur,210041,Prévalence de la sous alimentation      moyenne sur 3 ans ,20222024,2023, ,3.6
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20002002,2001,millions de No,1.7
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20012003,2002,millions de No,1.9
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20022004,2003,millions de No,2.1
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20032005,2004,millions de No,2.2
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20042006,2005,millions de No,2.0
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20052007,2006,millions de No,1.8
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20062008,2007,millions de No,1.6
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20072009,2008,millions de No,1.4
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20082010,2009,millions de No,1.3
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20092011,2010,millions de No,1.2
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20102012,2011,millions de No,1.2
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20112013,2012,millions de No,1.0
214,République dominicaine,6132,Valeur,210011,Nombre de personnes sous alimentées  millions   moyenne sur 3 ans ,20122014,2013,millions de No,0.9
